ジャンル名,売上指数（千円）,シェア,商品ランク入り数
栄養・健康ドリンク,685843,48.28%,34526
その他,259300,18.26%,12679
特定保健用食品,172828,12.17%,7209
栄養調整食品,156349,11.01%,11955
健康油,87721,6.18%,3778
特別用途食品,25721,1.81%,3037
にがり,18342,1.29%,1232
マクロビオティック,9039,0.64%,1531
スープ,5282,0.37%,839
