ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,11799,47.69%,1484
チョコレートパン,5900,23.84%,329
クリームパン,4149,16.77%,680
あんパン,2001,8.09%,548
メロンパン,730,2.95%,225
ジャムパン,165,0.67%,51
