ジャンル名,売上指数（千円）,シェア,商品ランク入り数
貼るタイプ（粘着剤付）,10114,67.87%,1914
レギュラータイプ（粘着剤なし）,1889,12.67%,591
その他,1806,12.12%,409
靴・靴下用タイプ,1064,7.14%,386
座布団タイプ,30,0.20%,114
