ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ファスティングドリンク（短期断食）,72578,22.84%,2078
ダイエットコーヒー,46076,14.50%,2158
酵素配合飲料,45926,14.46%,2460
ダイエットティー,45161,14.21%,4362
ダイエットシェイク,37098,11.68%,1963
その他,33070,10.41%,987
グリーンスムージー,24295,7.65%,1034
ゼリー飲料,11958,3.76%,1181
ダイエットココア,1537,0.48%,161
