ジャンル名,売上指数（千円）,シェア,商品ランク入り数
定規,5832,34.47%,2667
その他,5732,33.87%,1567
三角定規,1146,6.77%,312
図面ケース,1124,6.64%,296
製図用テンプレート,968,5.72%,567
トレーシングペーパー,856,5.06%,462
コンパス,642,3.80%,426
製図用ペン,429,2.54%,268
分度器,191,1.13%,195
