ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,21402,57.70%,1523
クリームパン,6874,18.53%,1139
チョコレートパン,5693,15.35%,273
あんパン,1958,5.28%,559
メロンパン,960,2.59%,329
ジャムパン,206,0.55%,145
