ジャンル名,売上指数（千円）,シェア,商品ランク入り数
牛丼,206638,88.09%,3212
豚丼,11470,4.89%,487
その他,9713,4.14%,1093
親子丼,5761,2.46%,579
カツ丼,982,0.42%,182
