ジャンル名,売上指数（千円）,シェア,商品ランク入り数
パスタソース,31688,44.72%,7480
その他,20545,28.99%,6291
焼肉のたれ,6513,9.19%,3014
お好み焼きソース,2468,3.48%,966
オイスターソース,2211,3.12%,684
とんかつソース,1627,2.30%,691
中濃ソース,1583,2.23%,809
ウスターソース,1223,1.73%,650
デミグラスソース,1156,1.63%,360
焼きそばソース,1108,1.56%,441
ステーキソース,743,1.05%,406
