ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,44536,92.45%,2194
岩盤浴マット,3336,6.93%,315
岩盤浴ボール,230,0.48%,110
岩盤浴クッション,70,0.15%,108
