ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はさみ,15813,36.02%,6026
カッターナイフ,10066,22.93%,2827
裁断機・ディスクカッター,7812,17.80%,981
カッティングマット,4060,9.25%,976
手動シュレッダー,2936,6.69%,405
レターオープナー・ペーパーナイフ,1758,4.01%,630
その他,809,1.84%,405
カッター替え刃,645,1.47%,299
