ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,70091,29.64%,6366
西京漬・漬魚,66911,28.30%,3928
干物・燻製・スモーク食品,65198,27.58%,10641
ちりめんじゃこ・しらす干し,14556,6.16%,1976
新巻,6480,2.74%,598
塩辛,6238,2.64%,1969
カニミソ,4329,1.83%,682
くさや,1550,0.66%,378
あん肝,1082,0.46%,293
