ジャンル名,売上指数（千円）,シェア,商品ランク入り数
デスクマット,46761,39.05%,2570
レターケース・デスクトレー,28585,23.87%,4192
その他,19571,16.34%,5443
ブックスタンド,16021,13.38%,2782
つり銭トレー,3929,3.28%,784
カード立て,3835,3.20%,1366
名刺箱,1049,0.88%,298
