ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,27587,54.48%,7107
セット・詰め合わせ,12088,23.87%,2746
おかか,4688,9.26%,1055
しそ,2958,5.84%,1120
さけ,1192,2.35%,291
のりたま,1184,2.34%,534
ちりめんじゃこ,737,1.45%,286
たらこ,202,0.40%,137
