ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗剤・柔軟剤・クリーナー,2085618,60.32%,12412
ティッシュ・トイレットペーパー,434637,12.57%,34009
虫除け・殺虫剤,403569,11.67%,31893
消臭剤・芳香剤,164676,4.76%,0
キッチン消耗品,145974,4.22%,22802
袋,134815,3.90%,11653
除湿剤・乾燥剤,82197,2.38%,6754
衣類用消臭剤・芳香剤,6121,0.18%,1754
衣類用防虫剤,18,0.00%,0
