ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゼリー,11111,39.50%,2620
クッキー・ビスケット,7997,28.43%,2025
その他,2346,8.34%,588
チップス・せんべい,2036,7.24%,694
チョコレートバー,1793,6.37%,384
キャンディ,995,3.54%,459
プリン,555,1.97%,175
和菓子,506,1.80%,189
ケーキ,305,1.08%,124
フレーク,301,1.07%,94
ウエハース,109,0.39%,165
グミ,51,0.18%,115
ラスク,12,0.04%,3
クラッカー,8,0.03%,95
ガム,7,0.02%,94
