ジャンル名,売上指数（千円）,シェア,商品ランク入り数
いびき関連グッズ,48800,42.64%,4222
アイピロー,19782,17.28%,1153
除湿シート,17382,15.19%,1248
その他,16574,14.48%,1539
湯たんぽ,3692,3.23%,732
敷布団,3193,2.79%,46
肩当て,1221,1.07%,145
就寝用腹巻,1183,1.03%,87
冷え対策ソックス,1058,0.92%,164
低反発グッズ,987,0.86%,76
掛け布団,547,0.48%,10
ベッド,28,0.02%,3
