ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ブレンド,80602,68.73%,3745
その他,18716,15.96%,3168
黒米,9613,8.20%,1270
キヌア,2637,2.25%,429
きび,2014,1.72%,484
アマランサス,1813,1.55%,251
あわ,867,0.74%,282
赤米,636,0.54%,184
ひえ,380,0.32%,140
