ジャンル名,売上指数（千円）,シェア,商品ランク入り数
磁気アクセサリー,116882,79.08%,4511
その他,20319,13.75%,1431
チタンアクセサリー,3986,2.70%,710
ゲルマニウムアクセサリー,3552,2.40%,354
マイナスイオンアクセサリー,2359,1.60%,353
ブラックシリカ,555,0.38%,146
トルマリンアクセサリー,150,0.10%,39
