ジャンル名,売上指数（千円）,シェア,商品ランク入り数
万年筆,81859,21.01%,3689
ボールペン,72225,18.53%,20213
ペンケース,41604,10.68%,14021
マーカー・サインペン,28408,7.29%,14943
多機能ペン,26918,6.91%,6198
シャープペンシル,23804,6.11%,8862
色鉛筆,21824,5.60%,7916
ボールペン替芯,19503,5.00%,12455
鉛筆,17679,4.54%,9516
その他,15932,4.09%,5646
鉛筆削り,13731,3.52%,2637
消しゴム・修正用品,10647,2.73%,9555
万年筆用インク,6176,1.58%,2811
筆ペン,4305,1.10%,2450
蛍光ペン,2998,0.77%,2481
シャープペンシル替芯,2080,0.53%,1972
