ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ハンディマッサージ,36971,30.16%,2787
その他,35521,28.97%,2792
マッサージローラー,34369,28.03%,2188
足ツボマッサージ,15734,12.83%,1931
