ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ココナッツミルク,3874,42.64%,558
その他,2509,27.61%,998
魚醤・ナンプラー,2012,22.14%,673
スイートチリソース,690,7.60%,303
