ジャンル名,売上指数（千円）,シェア,商品ランク入り数
薄削り節,7002,32.84%,1211
その他,5752,26.97%,945
セット・詰め合わせ,3807,17.85%,486
仕上節,2508,11.76%,422
厚削り節,2254,10.57%,456
