ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレットペーパーホルダー,81362,34.89%,6521
その他,58472,25.07%,5179
トイレマット・カバー・シート,56422,24.19%,11448
便座,31484,13.50%,1452
携帯用洗浄機,4252,1.82%,385
トイレディスペンサー,1224,0.52%,209
