ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ梅,74442,44.65%,4891
その他,37744,22.64%,4786
しそ梅,15131,9.08%,2227
セット・詰め合わせ,7777,4.67%,1020
田舎梅干し,7057,4.23%,978
白梅干し,6112,3.67%,1033
ねり梅,5146,3.09%,509
赤じそ漬け,3695,2.22%,712
小梅,3336,2.00%,733
干し梅,3137,1.88%,845
梅干しにんにく,1995,1.20%,376
きざみ梅,785,0.47%,170
焼梅干し,352,0.21%,38
