ジャンル名,売上指数（千円）,シェア,商品ランク入り数
モッツァレラ,8049,46.64%,1002
クリームチーズ,5354,31.03%,901
その他,1781,10.32%,233
マスカルポーネ,1159,6.72%,227
リコッタ,408,2.36%,160
カッテージチーズ,237,1.38%,133
フロマージュブラン,213,1.23%,119
ブルサン,54,0.32%,103
