ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,12894,36.70%,2929
スープ,9800,27.89%,1651
参鶏湯,4750,13.52%,848
セット・詰め合わせ,3199,9.10%,340
トッポギ,2588,7.37%,899
チヂミ,1267,3.60%,493
ナムル,342,0.97%,232
プルコギ,298,0.85%,150
