ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はちみつ・ハニー,337597,82.56%,18005
ジャム・コンフィチュール,34532,8.44%,9260
メープルシロップ,11318,2.77%,1496
ピューレ,8455,2.07%,713
ピーナッツクリーム・ピーナッツバター,5999,1.47%,1239
その他,5321,1.30%,1089
ミルククリーム,2275,0.56%,437
チョコレートクリーム,1886,0.46%,540
コンポート,1551,0.38%,324
