ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,230353,57.39%,10316
マルチアミノ酸,54794,13.65%,2478
ギャバ,42517,10.59%,2644
BCAA,32000,7.97%,2060
カルニチン,30522,7.60%,1526
オルニチン,11185,2.79%,1218
