ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,20476,50.24%,1489
クリームパン,9456,23.20%,1230
チョコレートパン,7862,19.29%,341
あんパン,2080,5.10%,617
メロンパン,712,1.75%,304
ジャムパン,173,0.42%,145
