ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,31550,74.33%,1863
小粒納豆,4113,9.69%,593
ひきわり納豆,2137,5.03%,389
大粒納豆,1564,3.69%,361
極小粒納豆,1372,3.23%,193
ワラ納豆,1267,2.98%,224
黒豆納豆,259,0.61%,67
中粒納豆,185,0.44%,69
