ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トイレットペーパー,453561,50.11%,17896
ティッシュペーパー,210385,23.24%,10005
ウェットティッシュ,96141,10.62%,10872
ペーパータオル,93051,10.28%,5950
携帯用ウェットティッシュ,34735,3.84%,3995
ポケットティッシュ,10486,1.16%,3010
その他,6787,0.75%,1476
