ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,10369,54.87%,2840
辣油・ラー油,6836,36.17%,1977
豆板醤・トウバンジャン,870,4.60%,423
甜麺醤・テンメンジャン,456,2.41%,210
辣醤・ラァジャン,367,1.94%,213
