ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ラップ,57671,29.98%,8521
キッチンペーパー,53439,27.78%,7170
その他,45065,23.42%,5110
フリーザーバック,16911,8.79%,5251
アルミホイル・アルミ箔,6401,3.33%,1877
クッキングシート,5761,2.99%,1777
油処理剤,4351,2.26%,908
脱臭剤,1696,0.88%,748
飲料水・炊飯用炭,531,0.28%,162
保鮮紙,331,0.17%,218
天ぷら敷紙・天紙,224,0.12%,162
