ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ネックピロー・クッション,34281,29.17%,2981
携帯用スリッパ,29595,25.19%,1925
耳栓,29018,24.69%,3073
アイマスク,19965,16.99%,2252
フットレスト,3152,2.68%,454
その他,1495,1.27%,255
