ジャンル名,売上指数（千円）,シェア,商品ランク入り数
手用歯ブラシ,161622,74.48%,23387
電子歯ブラシ・イオン歯ブラシ,21504,9.91%,3759
その他,19381,8.93%,4590
ワンタフトブラシ,11690,5.39%,2098
矯正用ブラシ,1594,0.73%,497
360度歯ブラシ,1222,0.56%,329
