ジャンル名,売上指数（千円）,シェア,商品ランク入り数
明太子,69795,52.31%,5218
イクラ・筋子,32538,24.39%,2231
数の子,13616,10.20%,1612
たらこ,9595,7.19%,1144
からすみ,3797,2.85%,576
キャビア,3465,2.60%,321
その他,506,0.38%,156
数の子明太,120,0.09%,36
