ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,6851,78.69%,2344
バジル,615,7.06%,331
パセリ,248,2.85%,140
レモングラス,221,2.54%,94
ローレル,193,2.21%,154
オレガノ,159,1.83%,122
ローズマリー,143,1.65%,116
タイム,129,1.48%,92
セージ,93,1.07%,67
ペパーミント,34,0.39%,20
マジョラム,20,0.23%,18
