ジャンル名,売上指数（千円）,シェア,商品ランク入り数
両面テープ,11124,28.82%,3862
ボンド,7370,19.09%,2409
のり,6720,17.41%,4569
その他,3583,9.28%,1793
セロハンテープ,3367,8.72%,1771
瞬間接着剤,3133,8.12%,1339
テープカッター台,3009,7.79%,1392
接着はがし液,297,0.77%,167
