ジャンル名,売上指数（千円）,シェア,商品ランク入り数
シール・ステッカー,58112,64.01%,29318
ラベル用紙,28012,30.85%,5515
その他,2367,2.61%,1054
番号札・荷札,1204,1.33%,412
インデックスシール,666,0.73%,569
カラーラベル,430,0.47%,304
