ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,10045,57.66%,3030
辣油・ラー油,5651,32.44%,1857
豆板醤・トウバンジャン,865,4.97%,463
甜麺醤・テンメンジャン,515,2.95%,209
辣醤・ラァジャン,346,1.99%,192
