ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリアケース・クリアファイル,65079,39.89%,17777
その他,30104,18.45%,8886
ドキュメントファイル,19736,12.10%,2419
リングファイル,17516,10.74%,6359
バインダー,17005,10.42%,5317
フラットファイル,4822,2.96%,1639
名刺ファイル,2616,1.60%,986
個別フォルダー,2435,1.49%,666
インデックス,2053,1.26%,1059
スクラップブック,1512,0.93%,583
ハンギングフォルダー,258,0.16%,78
