ジャンル名,売上指数（千円）,シェア,商品ランク入り数
磁気アクセサリー,98998,77.39%,4896
その他,18163,14.20%,1249
チタンアクセサリー,5023,3.93%,1064
ゲルマニウムアクセサリー,3430,2.68%,753
マイナスイオンアクセサリー,1694,1.32%,442
ブラックシリカ,444,0.35%,169
トルマリンアクセサリー,161,0.13%,348
バナジウム,0,0.00%,3
