ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スープ,164198,35.90%,13131
ハンバーグ,118307,25.87%,6653
セット・詰め合わせ,72342,15.82%,3266
ピザ,45589,9.97%,3546
その他,24635,5.39%,4613
とんかつ,7189,1.57%,752
シチュー,6859,1.50%,1439
コロッケ,6797,1.49%,1760
グラタン,2546,0.56%,521
ハンバーガー,2498,0.55%,175
ハヤシライス,2245,0.49%,668
サラダ,1582,0.35%,344
リゾット,1105,0.24%,370
パエリア,650,0.14%,133
ドリア,623,0.14%,206
テリーヌ,184,0.04%,132
