ジャンル名,売上指数（千円）,シェア,商品ランク入り数
モッツァレラ,8613,51.89%,882
クリームチーズ,5141,30.97%,813
その他,1011,6.09%,194
マスカルポーネ,793,4.78%,169
リコッタ,696,4.19%,63
カッテージチーズ,267,1.61%,50
フロマージュブラン,42,0.25%,12
ブルサン,36,0.22%,12
