ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,8923,29.35%,1506
その他,8909,29.30%,3177
和風ドレッシング,6974,22.93%,2141
ごまドレッシング,2423,7.97%,1224
イタリアンドレッシング,1373,4.51%,509
フレンチドレッシング,1149,3.78%,498
中華ドレッシング,417,1.37%,138
梅ドレッシング,178,0.58%,82
かぼすドレッシング,63,0.21%,29
