ジャンル名,売上指数（千円）,シェア,商品ランク入り数
インナー,15115,29.15%,2014
ウエストシェイパー・腹巻,9395,18.12%,1096
二の腕シェイパー,8882,17.13%,566
ソックス,8735,16.85%,1048
ふくらはぎシェイパー,6132,11.83%,636
フェイスマスク,2002,3.86%,467
その他,1137,2.19%,210
太ももシェイパー,454,0.88%,78
