ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ブレンド,88094,72.20%,3354
その他,18421,15.10%,2949
黒米,8026,6.58%,1153
キヌア,2228,1.83%,393
きび,1820,1.49%,468
アマランサス,1660,1.36%,242
あわ,910,0.75%,233
赤米,452,0.37%,154
ひえ,408,0.33%,135
