ジャンル名,売上指数（千円）,シェア,商品ランク入り数
手用歯ブラシ,344636,81.69%,25496
電子歯ブラシ・イオン歯ブラシ,27867,6.61%,3807
ワンタフトブラシ,26227,6.22%,2373
その他,19061,4.52%,6227
矯正用ブラシ,2166,0.51%,490
360度歯ブラシ,1914,0.45%,408
