ジャンル名,売上指数（千円）,シェア,商品ランク入り数
鶏卵,40700,88.30%,4730
その他,1406,3.05%,409
うずら卵,1230,2.67%,342
セット・詰め合わせ,970,2.10%,234
燻製卵・くんたま,648,1.41%,205
烏骨鶏卵,562,1.22%,144
ピータン,313,0.68%,169
温泉たまご,267,0.58%,162
