ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ダンボール,72116,37.99%,8792
緩衝材,56972,30.01%,5334
梱包テープ,27614,14.55%,5075
その他,23284,12.27%,4011
ポリエチレンシート,7749,4.08%,1115
クラフト紙,1743,0.92%,582
紙管,346,0.18%,85
