ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,23399,29.06%,6526
唐辛子,16537,20.54%,6331
山椒・花椒,10101,12.55%,1768
ブラックペッパー,7093,8.81%,2234
シナモン,6444,8.00%,1548
ジンジャー,4544,5.64%,1302
ガーリック,3197,3.97%,1121
クローブ,1936,2.41%,565
オニオン,1602,1.99%,518
カルダモン,1477,1.83%,523
ターメリック,1244,1.55%,474
コリアンダー,721,0.90%,393
ホワイトペッパー,703,0.87%,323
パプリカ,439,0.55%,215
サフラン,420,0.52%,90
ナツメグ,364,0.45%,161
スターアニス,289,0.36%,140
