ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,31958,31.66%,6950
唐辛子,23637,23.41%,8072
ジンジャー,10235,10.14%,1737
シナモン,8673,8.59%,1968
ブラックペッパー,8045,7.97%,2303
山椒・花椒,4710,4.67%,1305
ガーリック,4487,4.45%,1239
オニオン,1806,1.79%,568
ターメリック,1545,1.53%,589
カルダモン,1436,1.42%,573
クローブ,1003,0.99%,512
サフラン,889,0.88%,196
ホワイトペッパー,703,0.70%,369
コリアンダー,614,0.61%,331
ナツメグ,485,0.48%,228
パプリカ,438,0.43%,232
スターアニス,288,0.29%,194
