ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,57177,40.77%,4107
マルチ酵素,36031,25.69%,1751
コエンザイムQ10,30413,21.68%,2983
SOD,10925,7.79%,698
アルファリポ酸,5705,4.07%,821
