ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セミハード,21150,25.29%,1891
その他,16242,19.42%,2445
フレッシュ,13640,16.31%,1989
ハード,9929,11.87%,1191
セット・詰め合わせ,6686,7.99%,828
プロセス,5676,6.79%,769
白カビ,3858,4.61%,645
青カビ・ブルー,2375,2.84%,469
スモークチーズ,1646,1.97%,249
ウォッシュ,1552,1.86%,228
チーズフォンデュ,588,0.70%,106
シェーブル,296,0.35%,72
