ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,98694,51.82%,5687
マルチ酵素,42222,22.17%,1447
コエンザイムQ10,30568,16.05%,3174
SOD,11610,6.10%,671
アルファリポ酸,7379,3.87%,815
