ジャンル名,売上指数（千円）,シェア,商品ランク入り数
システム手帳,27730,40.16%,0
手帳,23049,33.38%,0
システム手帳リフィル,7848,11.37%,0
その他,7076,10.25%,3038
家計簿・おこづかい帳,2489,3.60%,0
日記帳,857,1.24%,328
