ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,49506,65.74%,28302
チャーム,19256,25.57%,22950
チェーン,4078,5.42%,2771
石座・ミール皿・フレーム,2411,3.20%,2847
プラ板,50,0.07%,135
