ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,14376,76.82%,3944
柚子胡椒,2911,15.55%,1167
ガラム・マサラ,1091,5.83%,508
シナモンシュガー,177,0.95%,92
ごましお,146,0.78%,131
ブーケガルニ,12,0.06%,8
