ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ココナッツミルク,3224,42.26%,498
その他,2027,26.57%,804
魚醤・ナンプラー,1966,25.77%,724
スイートチリソース,411,5.39%,243
