ジャンル名,売上指数（千円）,シェア,商品ランク入り数
矯正グッズ,249918,41.43%,28440
その他,116084,19.24%,5864
安眠グッズ,111493,18.48%,14748
カイロ,48456,8.03%,9780
禁煙グッズ,33214,5.51%,1775
健康サンダル・スリッパ,19802,3.28%,2527
健康シューズ,16774,2.78%,441
冷却グッズ・暑さ対策用品,7454,1.24%,2360
