ジャンル名,売上指数（千円）,シェア,商品ランク入り数
防犯カメラ単体,131522,65.10%,5342
防犯カメラセット,62518,30.94%,1257
レコーダー,4648,2.30%,167
アクセサリー・パーツ,3356,1.66%,751
