ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゴム手袋・ビニール手袋,87890,74.86%,14440
その他,12023,10.24%,2919
軍手,10774,9.18%,2508
皮手袋,6721,5.72%,1287
