ジャンル名,売上指数（千円）,シェア,商品ランク入り数
和風惣菜,1251232,47.83%,78040
洋風惣菜,586378,22.41%,43089
中華惣菜・点心,383110,14.64%,26235
カレー,134505,5.14%,22084
弁当・駅弁,85760,3.28%,3270
その他,65450,2.50%,4941
鍋セット,59496,2.27%,4488
韓国惣菜,39952,1.53%,7049
アジアン・エスニック惣菜,8684,0.33%,2930
おせちセット,1450,0.06%,647
