ジャンル名,売上指数（千円）,シェア,商品ランク入り数
鶏卵,32986,86.00%,3576
うずら卵,1439,3.75%,293
その他,1361,3.55%,351
燻製卵・くんたま,803,2.09%,203
セット・詰め合わせ,590,1.54%,146
烏骨鶏卵,527,1.37%,90
ピータン,371,0.97%,138
温泉たまご,280,0.73%,90
